"","sample_name","class","x","y","confidence"
"3880","15-12184-1_[42067,12579].im3","unlabelled",769,578,"96.35 %"
"3881","15-12184-1_[42067,12579].im3","unlabelled",806,579,"98.97 %"
"3882","15-12184-1_[42067,12579].im3","unlabelled",904,578,"95.20 %"
"3883","15-12184-1_[42067,12579].im3","unlabelled",941,578,"95.35 %"
"3884","15-12184-1_[42067,12579].im3","CD8 NFAT-",75,579,"83.26 %"
"3885","15-12184-1_[42067,12579].im3","unlabelled",163,579,"73.13 %"
"3886","15-12184-1_[42067,12579].im3","unlabelled",556,581,"97.54 %"
"3887","15-12184-1_[42067,12579].im3","unlabelled",994,580,"97.95 %"
"3888","15-12184-1_[42067,12579].im3","unlabelled",1017,580,"99.51 %"
"3889","15-12184-1_[42067,12579].im3","unlabelled",529,580,"97.03 %"
"3890","15-12184-1_[42067,12579].im3","unlabelled",1050,581,"97.62 %"
"3891","15-12184-1_[42067,12579].im3","unlabelled",1059,581,"99.43 %"
"3892","15-12184-1_[42067,12579].im3","CD8 NFAT-",122,578,"67.15 %"
"3893","15-12184-1_[42067,12579].im3","unlabelled",1178,580,"93.56 %"
"3894","15-12184-1_[42067,12579].im3","unlabelled",751,582,"99.34 %"
"3895","15-12184-1_[42067,12579].im3","unlabelled",1135,582,"99.10 %"
"3896","15-12184-1_[42067,12579].im3","unlabelled",209,583,"86.80 %"
"3897","15-12184-1_[42067,12579].im3","unlabelled",890,584,"93.95 %"
"3898","15-12184-1_[42067,12579].im3","unlabelled",1089,584,"94.72 %"
"3899","15-12184-1_[42067,12579].im3","unlabelled",1159,585,"74.58 %"
"3900","15-12184-1_[42067,12579].im3","unlabelled",1335,585,"79.28 %"
"3901","15-12184-1_[42067,12579].im3","unlabelled",385,584,"89.47 %"
"3902","15-12184-1_[42067,12579].im3","unlabelled",425,585,"90.38 %"
"3903","15-12184-1_[42067,12579].im3","unlabelled",468,583,"96.94 %"
"3904","15-12184-1_[42067,12579].im3","unlabelled",514,585,"98.32 %"
"3905","15-12184-1_[42067,12579].im3","unlabelled",731,583,"99.17 %"
"3906","15-12184-1_[42067,12579].im3","unlabelled",848,584,"74.54 %"
"3907","15-12184-1_[42067,12579].im3","unlabelled",1105,585,"99.32 %"
"3908","15-12184-1_[42067,12579].im3","unlabelled",234,586,"94.49 %"
"3909","15-12184-1_[42067,12579].im3","unlabelled",785,585,"93.90 %"
"3910","15-12184-1_[42067,12579].im3","unlabelled",967,587,"86.52 %"
"3911","15-12184-1_[42067,12579].im3","unlabelled",1070,587,"94.64 %"
"3912","15-12184-1_[42067,12579].im3","unlabelled",1123,586,"97.67 %"
"3913","15-12184-1_[42067,12579].im3","unlabelled",1150,586,"97.50 %"
"3914","15-12184-1_[42067,12579].im3","unlabelled",1239,585,"95.65 %"
"3915","15-12184-1_[42067,12579].im3","unlabelled",91,586,"59.74 %"
"3916","15-12184-1_[42067,12579].im3","unlabelled",149,586,"59.76 %"
"3917","15-12184-1_[42067,12579].im3","unlabelled",200,586,"87.88 %"
"3918","15-12184-1_[42067,12579].im3","unlabelled",253,587,"87.96 %"
"3919","15-12184-1_[42067,12579].im3","unlabelled",265,585,"80.63 %"
"3920","15-12184-1_[42067,12579].im3","unlabelled",288,587,"92.87 %"
"3921","15-12184-1_[42067,12579].im3","unlabelled",543,587,"97.42 %"
"3922","15-12184-1_[42067,12579].im3","unlabelled",743,584,"98.45 %"
"3923","15-12184-1_[42067,12579].im3","unlabelled",929,587,"98.84 %"
"3924","15-12184-1_[42067,12579].im3","unlabelled",1025,586,"99.18 %"
"3925","15-12184-1_[42067,12579].im3","unlabelled",1205,587,"99.26 %"
"3926","15-12184-1_[42067,12579].im3","unlabelled",1290,586,"67.21 %"
"3927","15-12184-1_[42067,12579].im3","unlabelled",1301,586,"98.11 %"
"3928","15-12184-1_[42067,12579].im3","CD8 NFAT-",15,588,"57.02 %"
"3929","15-12184-1_[42067,12579].im3","unlabelled",55,587,"57.91 %"
"3930","15-12184-1_[42067,12579].im3","unlabelled",592,588,"98.25 %"
"3931","15-12184-1_[42067,12579].im3","unlabelled",836,588,"98.82 %"
"3932","15-12184-1_[42067,12579].im3","unlabelled",1257,587,"91.89 %"
"3933","15-12184-1_[42067,12579].im3","unlabelled",177,588,"54.88 %"
"3934","15-12184-1_[42067,12579].im3","unlabelled",343,589,"82.03 %"
"3935","15-12184-1_[42067,12579].im3","unlabelled",395,588,"92.94 %"
"3936","15-12184-1_[42067,12579].im3","unlabelled",405,589,"96.65 %"
"3937","15-12184-1_[42067,12579].im3","unlabelled",492,589,"68.15 %"
"3938","15-12184-1_[42067,12579].im3","unlabelled",639,589,"93.72 %"
"3939","15-12184-1_[42067,12579].im3","unlabelled",772,587,"98.89 %"
"3940","15-12184-1_[42067,12579].im3","unlabelled",886,588,"92.00 %"
"3941","15-12184-1_[42067,12579].im3","unlabelled",960,588,"86.00 %"
"3942","15-12184-1_[42067,12579].im3","unlabelled",45,589,"51.94 %"
"3943","15-12184-1_[42067,12579].im3","unlabelled",226,590,"80.80 %"
"3944","15-12184-1_[42067,12579].im3","unlabelled",453,587,"84.07 %"
"3945","15-12184-1_[42067,12579].im3","unlabelled",552,589,"96.64 %"
"3946","15-12184-1_[42067,12579].im3","unlabelled",568,589,"92.79 %"
"3947","15-12184-1_[42067,12579].im3","unlabelled",803,590,"84.67 %"
"3948","15-12184-1_[42067,12579].im3","unlabelled",827,590,"95.82 %"
"3949","15-12184-1_[42067,12579].im3","unlabelled",917,590,"51.01 %"
"3950","15-12184-1_[42067,12579].im3","unlabelled",946,588,"95.49 %"
"3951","15-12184-1_[42067,12579].im3","unlabelled",978,589,"91.91 %"
"3952","15-12184-1_[42067,12579].im3","unlabelled",986,590,"94.24 %"
"3953","15-12184-1_[42067,12579].im3","unlabelled",1116,589,"99.37 %"
"3954","15-12184-1_[42067,12579].im3","unlabelled",1271,589,"91.11 %"
"3955","15-12184-1_[42067,12579].im3","unlabelled",361,589,"95.97 %"
"3956","15-12184-1_[42067,12579].im3","unlabelled",444,590,"94.53 %"
"3957","15-12184-1_[42067,12579].im3","unlabelled",712,590,"98.89 %"
"3958","15-12184-1_[42067,12579].im3","unlabelled",764,590,"97.62 %"
"3959","15-12184-1_[42067,12579].im3","unlabelled",857,589,"95.40 %"
"3960","15-12184-1_[42067,12579].im3","unlabelled",869,590,"98.32 %"
"3961","15-12184-1_[42067,12579].im3","unlabelled",941,590,"93.48 %"
"3962","15-12184-1_[42067,12579].im3","unlabelled",1136,590,"98.62 %"
"3963","15-12184-1_[42067,12579].im3","unlabelled",1283,589,"93.93 %"
"3964","15-12184-1_[42067,12579].im3","unlabelled",117,590,"55.46 %"
"3965","15-12184-1_[42067,12579].im3","unlabelled",165,592,"51.44 %"
"3966","15-12184-1_[42067,12579].im3","unlabelled",1056,592,"97.02 %"
"3967","15-12184-1_[42067,12579].im3","unlabelled",1173,592,"95.26 %"
"3968","15-12184-1_[42067,12579].im3","unlabelled",1190,591,"96.81 %"
"3969","15-12184-1_[42067,12579].im3","unlabelled",1245,591,"96.53 %"
"3970","15-12184-1_[42067,12579].im3","unlabelled",37,592,"73.54 %"
"3971","15-12184-1_[42067,12579].im3","CD8 NFAT-",134,591,"48.85 %"
"3972","15-12184-1_[42067,12579].im3","unlabelled",370,593,"89.11 %"
"3973","15-12184-1_[42067,12579].im3","unlabelled",419,593,"82.56 %"
"3974","15-12184-1_[42067,12579].im3","unlabelled",599,590,"97.00 %"
"3975","15-12184-1_[42067,12579].im3","unlabelled",727,593,"96.44 %"
"3976","15-12184-1_[42067,12579].im3","unlabelled",1076,592,"98.32 %"
"3977","15-12184-1_[42067,12579].im3","unlabelled",482,594,"93.39 %"
"3978","15-12184-1_[42067,12579].im3","unlabelled",1005,595,"90.77 %"
"3979","15-12184-1_[42067,12579].im3","unlabelled",1018,594,"98.33 %"
"3980","15-12184-1_[42067,12579].im3","unlabelled",1229,593,"94.53 %"
"3981","15-12184-1_[42067,12579].im3","unlabelled",461,595,"96.57 %"
"3982","15-12184-1_[42067,12579].im3","unlabelled",533,596,"94.38 %"
"3983","15-12184-1_[42067,12579].im3","unlabelled",588,595,"98.73 %"
"3984","15-12184-1_[42067,12579].im3","unlabelled",1095,595,"99.57 %"
"3985","15-12184-1_[42067,12579].im3","unlabelled",1149,594,"93.29 %"
"3986","15-12184-1_[42067,12579].im3","unlabelled",1312,593,"94.66 %"
"3987","15-12184-1_[42067,12579].im3","unlabelled",576,595,"99.54 %"
"3988","15-12184-1_[42067,12579].im3","unlabelled",802,596,"97.86 %"
"3989","15-12184-1_[42067,12579].im3","unlabelled",824,595,"97.65 %"
"3990","15-12184-1_[42067,12579].im3","unlabelled",901,595,"84.83 %"
"3991","15-12184-1_[42067,12579].im3","unlabelled",145,596,"79.01 %"
"3992","15-12184-1_[42067,12579].im3","CD8 NFAT-",187,596,"59.62 %"
"3993","15-12184-1_[42067,12579].im3","unlabelled",261,598,"92.10 %"
"3994","15-12184-1_[42067,12579].im3","unlabelled",384,596,"77.87 %"
"3995","15-12184-1_[42067,12579].im3","unlabelled",470,596,"96.86 %"
"3996","15-12184-1_[42067,12579].im3","unlabelled",663,596,"96.69 %"
"3997","15-12184-1_[42067,12579].im3","unlabelled",744,596,"83.18 %"
"3998","15-12184-1_[42067,12579].im3","unlabelled",785,599,"89.92 %"
"3999","15-12184-1_[42067,12579].im3","unlabelled",934,596,"99.30 %"
"4000","15-12184-1_[42067,12579].im3","unlabelled",1322,596,"98.04 %"
"4001","15-12184-1_[42067,12579].im3","CD8 NFAT-",199,596,"53.44 %"
"4002","15-12184-1_[42067,12579].im3","unlabelled",340,597,"97.01 %"
"4003","15-12184-1_[42067,12579].im3","unlabelled",498,598,"96.83 %"
"4004","15-12184-1_[42067,12579].im3","unlabelled",505,597,"98.11 %"
"4005","15-12184-1_[42067,12579].im3","unlabelled",1027,599,"99.67 %"
"4006","15-12184-1_[42067,12579].im3","unlabelled",1181,596,"97.90 %"
"4007","15-12184-1_[42067,12579].im3","unlabelled",221,598,"61.21 %"
"4008","15-12184-1_[42067,12579].im3","unlabelled",608,598,"98.94 %"
"4009","15-12184-1_[42067,12579].im3","unlabelled",685,598,"98.74 %"
"4010","15-12184-1_[42067,12579].im3","unlabelled",926,598,"94.08 %"
"4011","15-12184-1_[42067,12579].im3","unlabelled",1109,598,"98.62 %"
"4012","15-12184-1_[42067,12579].im3","unlabelled",283,599,"85.04 %"
"4013","15-12184-1_[42067,12579].im3","unlabelled",673,599,"98.25 %"
"4014","15-12184-1_[42067,12579].im3","unlabelled",1084,599,"95.76 %"
"4015","15-12184-1_[42067,12579].im3","unlabelled",1197,599,"81.19 %"
"4016","15-12184-1_[42067,12579].im3","unlabelled",1267,597,"69.64 %"
"4017","15-12184-1_[42067,12579].im3","unlabelled",1335,599,"88.76 %"
"4018","15-12184-1_[42067,12579].im3","unlabelled",247,600,"96.49 %"
"4019","15-12184-1_[42067,12579].im3","unlabelled",520,602,"85.32 %"
"4020","15-12184-1_[42067,12579].im3","unlabelled",951,602,"90.32 %"
"4021","15-12184-1_[42067,12579].im3","unlabelled",997,601,"99.28 %"
"4022","15-12184-1_[42067,12579].im3","unlabelled",1035,600,"97.87 %"
"4023","15-12184-1_[42067,12579].im3","unlabelled",1123,601,"99.05 %"
"4024","15-12184-1_[42067,12579].im3","unlabelled",1239,600,"93.15 %"
"4025","15-12184-1_[42067,12579].im3","unlabelled",1304,600,"94.70 %"
"4026","15-12184-1_[42067,12579].im3","unlabelled",9,602,"83.60 %"
"4027","15-12184-1_[42067,12579].im3","unlabelled",46,601,"63.28 %"
"4028","15-12184-1_[42067,12579].im3","unlabelled",208,600,"90.06 %"
"4029","15-12184-1_[42067,12579].im3","unlabelled",352,602,"90.33 %"
"4030","15-12184-1_[42067,12579].im3","unlabelled",425,602,"87.24 %"
"4031","15-12184-1_[42067,12579].im3","unlabelled",539,603,"95.94 %"
"4032","15-12184-1_[42067,12579].im3","unlabelled",566,601,"97.90 %"
"4033","15-12184-1_[42067,12579].im3","unlabelled",831,602,"99.51 %"
"4034","15-12184-1_[42067,12579].im3","unlabelled",964,604,"90.50 %"
"4035","15-12184-1_[42067,12579].im3","unlabelled",315,603,"58.56 %"
"4036","15-12184-1_[42067,12579].im3","unlabelled",440,602,"90.77 %"
"4037","15-12184-1_[42067,12579].im3","unlabelled",580,602,"99.31 %"
"4038","15-12184-1_[42067,12579].im3","unlabelled",713,602,"97.05 %"
"4039","15-12184-1_[42067,12579].im3","unlabelled",765,602,"93.67 %"
"4040","15-12184-1_[42067,12579].im3","unlabelled",794,601,"98.51 %"
"4041","15-12184-1_[42067,12579].im3","unlabelled",847,604,"96.94 %"
"4042","15-12184-1_[42067,12579].im3","unlabelled",1130,602,"96.85 %"
"4043","15-12184-1_[42067,12579].im3","unlabelled",1162,604,"73.41 %"
"4044","15-12184-1_[42067,12579].im3","unlabelled",1217,602,"90.43 %"
"4045","15-12184-1_[42067,12579].im3","unlabelled",745,603,"96.31 %"
"4046","15-12184-1_[42067,12579].im3","unlabelled",777,603,"95.51 %"
"4047","15-12184-1_[42067,12579].im3","unlabelled",859,605,"89.54 %"
"4048","15-12184-1_[42067,12579].im3","unlabelled",1062,606,"71.18 %"
"4049","15-12184-1_[42067,12579].im3","unlabelled",1249,603,"91.55 %"
"4050","15-12184-1_[42067,12579].im3","unlabelled",129,604,"59.98 %"
"4051","15-12184-1_[42067,12579].im3","CD8 NFAT-",176,609,"62.44 %"
"4052","15-12184-1_[42067,12579].im3","unlabelled",388,605,"89.88 %"
"4053","15-12184-1_[42067,12579].im3","unlabelled",408,603,"91.16 %"
"4054","15-12184-1_[42067,12579].im3","unlabelled",973,604,"99.11 %"
"4055","15-12184-1_[42067,12579].im3","unlabelled",1209,604,"97.23 %"
"4056","15-12184-1_[42067,12579].im3","CD8 NFAT-",76,605,"49.41 %"
"4057","15-12184-1_[42067,12579].im3","unlabelled",295,605,"95.45 %"
"4058","15-12184-1_[42067,12579].im3","unlabelled",327,604,"93.03 %"
"4059","15-12184-1_[42067,12579].im3","unlabelled",460,604,"86.53 %"
"4060","15-12184-1_[42067,12579].im3","unlabelled",523,606,"97.21 %"
"4061","15-12184-1_[42067,12579].im3","unlabelled",555,605,"89.51 %"
"4062","15-12184-1_[42067,12579].im3","unlabelled",653,605,"98.37 %"
"4063","15-12184-1_[42067,12579].im3","unlabelled",811,604,"61.15 %"
"4064","15-12184-1_[42067,12579].im3","unlabelled",943,605,"94.67 %"
"4065","15-12184-1_[42067,12579].im3","unlabelled",1099,607,"90.18 %"
"4066","15-12184-1_[42067,12579].im3","unlabelled",1173,607,"99.04 %"
"4067","15-12184-1_[42067,12579].im3","CD8 NFAT-",55,605,"54.05 %"
"4068","15-12184-1_[42067,12579].im3","CD8 NFAT-",119,605,"61.45 %"
"4069","15-12184-1_[42067,12579].im3","unlabelled",911,607,"95.54 %"
"4070","15-12184-1_[42067,12579].im3","unlabelled",1044,606,"98.21 %"
"4071","15-12184-1_[42067,12579].im3","unlabelled",1229,608,"85.70 %"
"4072","15-12184-1_[42067,12579].im3","unlabelled",341,606,"94.80 %"
"4073","15-12184-1_[42067,12579].im3","unlabelled",372,606,"96.67 %"
"4074","15-12184-1_[42067,12579].im3","unlabelled",488,608,"98.28 %"
"4075","15-12184-1_[42067,12579].im3","unlabelled",721,607,"98.31 %"
"4076","15-12184-1_[42067,12579].im3","unlabelled",1188,606,"89.40 %"
"4077","15-12184-1_[42067,12579].im3","CD8 NFAT-",222,608,"79.44 %"
"4078","15-12184-1_[42067,12579].im3","unlabelled",1269,609,"85.82 %"
"4079","15-12184-1_[42067,12579].im3","unlabelled",1320,609,"92.19 %"
"4080","15-12184-1_[42067,12579].im3","CD8 NFAT-",92,609,"55.16 %"
"4081","15-12184-1_[42067,12579].im3","unlabelled",106,609,"80.39 %"
"4082","15-12184-1_[42067,12579].im3","unlabelled",731,609,"96.69 %"
"4083","15-12184-1_[42067,12579].im3","unlabelled",748,609,"96.05 %"
"4084","15-12184-1_[42067,12579].im3","unlabelled",1018,610,"94.60 %"
"4085","15-12184-1_[42067,12579].im3","unlabelled",139,611,"86.93 %"
"4086","15-12184-1_[42067,12579].im3","unlabelled",583,610,"99.57 %"
"4087","15-12184-1_[42067,12579].im3","unlabelled",799,610,"97.81 %"
"4088","15-12184-1_[42067,12579].im3","unlabelled",872,609,"75.10 %"
"4089","15-12184-1_[42067,12579].im3","unlabelled",931,611,"81.65 %"
"4090","15-12184-1_[42067,12579].im3","unlabelled",283,611,"96.29 %"
"4091","15-12184-1_[42067,12579].im3","unlabelled",426,611,"97.13 %"
"4092","15-12184-1_[42067,12579].im3","unlabelled",476,612,"83.58 %"
"4093","15-12184-1_[42067,12579].im3","unlabelled",783,612,"98.96 %"
"4094","15-12184-1_[42067,12579].im3","unlabelled",1071,612,"98.58 %"
"4095","15-12184-1_[42067,12579].im3","unlabelled",1138,611,"97.70 %"
"4096","15-12184-1_[42067,12579].im3","unlabelled",364,611,"97.03 %"
"4097","15-12184-1_[42067,12579].im3","unlabelled",395,613,"97.07 %"
"4098","15-12184-1_[42067,12579].im3","unlabelled",665,613,"98.47 %"
"4099","15-12184-1_[42067,12579].im3","unlabelled",897,613,"70.96 %"
"4100","15-12184-1_[42067,12579].im3","unlabelled",1008,611,"81.02 %"
"4101","15-12184-1_[42067,12579].im3","unlabelled",1158,611,"97.08 %"
"4102","15-12184-1_[42067,12579].im3","unlabelled",1174,612,"98.25 %"
"4103","15-12184-1_[42067,12579].im3","unlabelled",1305,612,"98.47 %"
"4104","15-12184-1_[42067,12579].im3","unlabelled",1331,612,"97.61 %"
"4105","15-12184-1_[42067,12579].im3","unlabelled",161,613,"76.48 %"
"4106","15-12184-1_[42067,12579].im3","unlabelled",187,613,"49.22 %"
"4107","15-12184-1_[42067,12579].im3","unlabelled",550,612,"96.71 %"
"4108","15-12184-1_[42067,12579].im3","unlabelled",684,613,"91.49 %"
"4109","15-12184-1_[42067,12579].im3","unlabelled",959,614,"99.04 %"
"4110","15-12184-1_[42067,12579].im3","unlabelled",1049,614,"99.45 %"
"4111","15-12184-1_[42067,12579].im3","unlabelled",1119,614,"94.80 %"
"4112","15-12184-1_[42067,12579].im3","unlabelled",296,614,"89.92 %"
"4113","15-12184-1_[42067,12579].im3","unlabelled",315,614,"88.07 %"
"4114","15-12184-1_[42067,12579].im3","unlabelled",1337,614,"96.95 %"
"4115","15-12184-1_[42067,12579].im3","unlabelled",149,616,"70.31 %"
"4116","15-12184-1_[42067,12579].im3","unlabelled",399,615,"97.58 %"
"4117","15-12184-1_[42067,12579].im3","unlabelled",445,615,"92.05 %"
"4118","15-12184-1_[42067,12579].im3","unlabelled",460,615,"93.88 %"
"4119","15-12184-1_[42067,12579].im3","unlabelled",500,615,"98.70 %"
"4120","15-12184-1_[42067,12579].im3","unlabelled",524,616,"75.40 %"
"4121","15-12184-1_[42067,12579].im3","unlabelled",672,614,"98.95 %"
"4122","15-12184-1_[42067,12579].im3","unlabelled",712,615,"97.71 %"
"4123","15-12184-1_[42067,12579].im3","unlabelled",1148,615,"99.47 %"
"4124","15-12184-1_[42067,12579].im3","unlabelled",1219,617,"73.07 %"
"4125","15-12184-1_[42067,12579].im3","CD8 NFAT-",15,618,"68.69 %"
"4126","15-12184-1_[42067,12579].im3","unlabelled",616,613,"77.27 %"
"4127","15-12184-1_[42067,12579].im3","unlabelled",770,617,"97.36 %"
"4128","15-12184-1_[42067,12579].im3","unlabelled",1195,615,"80.69 %"
"4129","15-12184-1_[42067,12579].im3","unlabelled",53,617,"70.35 %"
"4130","15-12184-1_[42067,12579].im3","unlabelled",117,618,"85.94 %"
"4131","15-12184-1_[42067,12579].im3","unlabelled",505,617,"98.73 %"
"4132","15-12184-1_[42067,12579].im3","unlabelled",569,618,"99.50 %"
"4133","15-12184-1_[42067,12579].im3","unlabelled",578,618,"94.18 %"
"4134","15-12184-1_[42067,12579].im3","unlabelled",652,617,"71.14 %"
"4135","15-12184-1_[42067,12579].im3","unlabelled",756,618,"93.28 %"
"4136","15-12184-1_[42067,12579].im3","unlabelled",854,614,"53.57 %"
"4137","15-12184-1_[42067,12579].im3","unlabelled",1038,617,"98.91 %"
"4138","15-12184-1_[42067,12579].im3","unlabelled",1110,617,"98.68 %"
"4139","15-12184-1_[42067,12579].im3","unlabelled",219,617,"64.61 %"
"4140","15-12184-1_[42067,12579].im3","unlabelled",381,617,"79.39 %"
"4141","15-12184-1_[42067,12579].im3","unlabelled",490,618,"90.88 %"
"4142","15-12184-1_[42067,12579].im3","unlabelled",693,617,"99.13 %"
"4143","15-12184-1_[42067,12579].im3","unlabelled",779,619,"99.35 %"
"4144","15-12184-1_[42067,12579].im3","unlabelled",1028,619,"85.92 %"
"4145","15-12184-1_[42067,12579].im3","unlabelled",137,618,"59.07 %"
"4146","15-12184-1_[42067,12579].im3","unlabelled",281,619,"98.28 %"
"4147","15-12184-1_[42067,12579].im3","unlabelled",884,619,"97.45 %"
"4148","15-12184-1_[42067,12579].im3","unlabelled",975,619,"92.78 %"
"4149","15-12184-1_[42067,12579].im3","unlabelled",1283,617,"97.84 %"
"4150","15-12184-1_[42067,12579].im3","unlabelled",329,622,"70.14 %"
"4151","15-12184-1_[42067,12579].im3","unlabelled",340,622,"86.33 %"
"4152","15-12184-1_[42067,12579].im3","unlabelled",557,620,"98.21 %"
"4153","15-12184-1_[42067,12579].im3","unlabelled",599,622,"94.26 %"
"4154","15-12184-1_[42067,12579].im3","unlabelled",729,620,"64.33 %"
"4155","15-12184-1_[42067,12579].im3","unlabelled",748,620,"99.44 %"
"4156","15-12184-1_[42067,12579].im3","unlabelled",807,621,"94.26 %"
"4157","15-12184-1_[42067,12579].im3","unlabelled",922,620,"90.05 %"
"4158","15-12184-1_[42067,12579].im3","unlabelled",1137,621,"96.96 %"
"4159","15-12184-1_[42067,12579].im3","unlabelled",1231,621,"89.84 %"
"4160","15-12184-1_[42067,12579].im3","unlabelled",1296,620,"98.94 %"
"4161","15-12184-1_[42067,12579].im3","unlabelled",355,622,"93.32 %"
"4162","15-12184-1_[42067,12579].im3","unlabelled",415,622,"85.51 %"
"4163","15-12184-1_[42067,12579].im3","unlabelled",517,622,"98.03 %"
"4164","15-12184-1_[42067,12579].im3","unlabelled",741,620,"96.22 %"
"4165","15-12184-1_[42067,12579].im3","CD8 NFAT-",1001,621,"78.50 %"
"4166","15-12184-1_[42067,12579].im3","unlabelled",1153,621,"95.86 %"
"4167","15-12184-1_[42067,12579].im3","unlabelled",1331,620,"95.91 %"
"4168","15-12184-1_[42067,12579].im3","unlabelled",262,619,"76.28 %"
"4169","15-12184-1_[42067,12579].im3","unlabelled",430,624,"95.62 %"
"4170","15-12184-1_[42067,12579].im3","unlabelled",1264,622,"84.75 %"
"4171","15-12184-1_[42067,12579].im3","CD8 NFAT-",125,623,"50.18 %"
"4172","15-12184-1_[42067,12579].im3","unlabelled",167,623,"62.06 %"
"4173","15-12184-1_[42067,12579].im3","unlabelled",711,624,"92.87 %"
"4174","15-12184-1_[42067,12579].im3","unlabelled",792,623,"96.89 %"
"4175","15-12184-1_[42067,12579].im3","unlabelled",831,623,"97.93 %"
"4176","15-12184-1_[42067,12579].im3","unlabelled",1172,625,"96.65 %"
"4177","15-12184-1_[42067,12579].im3","unlabelled",1188,622,"93.61 %"
"4178","15-12184-1_[42067,12579].im3","unlabelled",309,624,"75.76 %"
"4179","15-12184-1_[42067,12579].im3","unlabelled",453,624,"97.39 %"
"4180","15-12184-1_[42067,12579].im3","unlabelled",840,625,"91.23 %"
"4181","15-12184-1_[42067,12579].im3","unlabelled",282,625,"95.19 %"
"4182","15-12184-1_[42067,12579].im3","unlabelled",443,626,"96.63 %"
"4183","15-12184-1_[42067,12579].im3","unlabelled",1020,624,"97.24 %"
"4184","15-12184-1_[42067,12579].im3","unlabelled",1126,626,"99.00 %"
"4185","15-12184-1_[42067,12579].im3","unlabelled",1204,623,"71.90 %"
"4186","15-12184-1_[42067,12579].im3","unlabelled",9,626,"74.92 %"
"4187","15-12184-1_[42067,12579].im3","CD8 NFAT-",210,626,"92.78 %"
"4188","15-12184-1_[42067,12579].im3","unlabelled",321,627,"97.50 %"
"4189","15-12184-1_[42067,12579].im3","unlabelled",602,627,"99.64 %"
"4190","15-12184-1_[42067,12579].im3","unlabelled",692,627,"95.54 %"
"4191","15-12184-1_[42067,12579].im3","unlabelled",873,625,"67.31 %"
"4192","15-12184-1_[42067,12579].im3","unlabelled",935,628,"94.13 %"
"4193","15-12184-1_[42067,12579].im3","unlabelled",1338,624,"94.06 %"
"4194","15-12184-1_[42067,12579].im3","unlabelled",35,628,"76.18 %"
"4195","15-12184-1_[42067,12579].im3","CD8 NFAT-",49,628,"86.52 %"
"4196","15-12184-1_[42067,12579].im3","unlabelled",156,628,"57.73 %"
"4197","15-12184-1_[42067,12579].im3","unlabelled",295,627,"93.19 %"
"4198","15-12184-1_[42067,12579].im3","unlabelled",563,628,"92.77 %"
"4199","15-12184-1_[42067,12579].im3","unlabelled",585,627,"99.66 %"
"4200","15-12184-1_[42067,12579].im3","unlabelled",620,627,"86.54 %"
"4201","15-12184-1_[42067,12579].im3","unlabelled",759,628,"98.96 %"
"4202","15-12184-1_[42067,12579].im3","unlabelled",987,626,"97.03 %"
"4203","15-12184-1_[42067,12579].im3","unlabelled",1274,626,"98.35 %"
"4204","15-12184-1_[42067,12579].im3","unlabelled",81,628,"78.64 %"
"4205","15-12184-1_[42067,12579].im3","CD8 NFAT-",147,630,"52.28 %"
"4206","15-12184-1_[42067,12579].im3","unlabelled",650,629,"96.96 %"
"4207","15-12184-1_[42067,12579].im3","unlabelled",658,627,"96.90 %"
"4208","15-12184-1_[42067,12579].im3","unlabelled",947,628,"90.21 %"
"4209","15-12184-1_[42067,12579].im3","unlabelled",1111,629,"94.25 %"
"4210","15-12184-1_[42067,12579].im3","unlabelled",1245,630,"94.32 %"
"4211","15-12184-1_[42067,12579].im3","unlabelled",59,631,"67.09 %"
"4212","15-12184-1_[42067,12579].im3","CD8 NFAT-",104,628,"91.94 %"
"4213","15-12184-1_[42067,12579].im3","unlabelled",225,629,"91.43 %"
"4214","15-12184-1_[42067,12579].im3","unlabelled",510,630,"94.40 %"
"4215","15-12184-1_[42067,12579].im3","unlabelled",678,631,"92.06 %"
"4216","15-12184-1_[42067,12579].im3","unlabelled",701,630,"98.75 %"
"4217","15-12184-1_[42067,12579].im3","unlabelled",1146,629,"97.65 %"
"4218","15-12184-1_[42067,12579].im3","unlabelled",1319,628,"96.97 %"
"4219","15-12184-1_[42067,12579].im3","unlabelled",265,631,"60.97 %"
"4220","15-12184-1_[42067,12579].im3","unlabelled",345,630,"96.29 %"
"4221","15-12184-1_[42067,12579].im3","unlabelled",849,630,"91.09 %"
"4222","15-12184-1_[42067,12579].im3","unlabelled",867,632,"97.99 %"
"4223","15-12184-1_[42067,12579].im3","unlabelled",910,631,"96.54 %"
"4224","15-12184-1_[42067,12579].im3","unlabelled",978,630,"67.51 %"
"4225","15-12184-1_[42067,12579].im3","unlabelled",353,630,"98.02 %"
"4226","15-12184-1_[42067,12579].im3","unlabelled",547,630,"97.21 %"
"4227","15-12184-1_[42067,12579].im3","unlabelled",637,632,"94.51 %"
"4228","15-12184-1_[42067,12579].im3","unlabelled",749,632,"94.82 %"
"4229","15-12184-1_[42067,12579].im3","unlabelled",826,632,"86.03 %"
"4230","15-12184-1_[42067,12579].im3","unlabelled",999,630,"96.59 %"
"4231","15-12184-1_[42067,12579].im3","unlabelled",20,632,"70.35 %"
"4232","15-12184-1_[42067,12579].im3","CD8 NFAT-",67,632,"83.47 %"
"4233","15-12184-1_[42067,12579].im3","unlabelled",174,632,"50.43 %"
